nm,Green,Red,NIR1,NIR2
1109,0.0,0.0,0.0,0.05
1110,0.0,0.0,0.0,0.04882155
1111,0.0,0.0,0.0,0.0476431
1112,0.0,0.0,0.0,0.0469697
1113,0.0,0.0,0.0,0.0459596
1114,0.0,0.0,0.0,0.0452862
1115,0.0,0.0,0.0,0.04410774
1116,0.0,0.0,0.0,0.04292929
1117,0.0,0.0,0.0,0.04175084
1118,0.0,0.0,0.0,0.04040404
1119,0.0,0.0,0.0,0.03956229
1120,0.0,0.0,0.0,0.03838384
1121,0.0,0.0,0.0,0.03754209
1122,0.0,0.0,0.0,0.03653199
1123,0.0,0.0,0.0,0.03585859
1124,0.0,0.0,0.0,0.03484848
1125,0.0,0.0,0.0,0.03451178
1126,0.0,0.0,0.0,0.03417508
1127,0.0,0.0,0.0,0.03350168
1128,0.0,0.0,0.0,0.03265993
1129,0.0,0.0,0.0,0.03148148
1130,0.0,0.0,0.0,0.03063973
1131,0.0,0.0,0.0,0.02979798
1132,0.0,0.0,0.0,0.02912458
1133,0.0,0.0,0.0,0.02828283
1134,0.0,0.0,0.0,0.02744108
1135,0.0,0.0,0.0,0.02643098
1136,0.0,0.0,0.0,0.02508418
1137,0.0,0.0,0.0,0.02390572
1138,0.0,0.0,0.0,0.02272727
1139,0.0,0.0,0.0,0.02171717
1140,0.0,0.0,0.0,0.02104377
1141,0.0,0.0,0.0,0.01986532
1142,0.0,0.0,0.0,0.01936027
1143,0.0,0.0,0.0,0.01818182
1144,0.0,0.0,0.0,0.01700337
1145,0.0,0.0,0.0,0.01582492
1146,0.0,0.0,0.0,0.01481481
1147,0.0,0.0,0.0,0.01414141
1148,0.0,0.0,0.0,0.01363636
1149,0.0,0.0,0.0,0.0159596
1150,0.0,0.0,0.0,0.01515152
1151,0.0,0.0,0.0,0.01474747
1152,0.0,0.0,0.0,0.01393939
1153,0.0,0.0,0.0,0.01313131
1154,0.0,0.0,0.0,0.01232323
1155,0.0,0.0,0.0,0.01171717
1156,0.0,0.0,0.0,0.01131313
1157,0.0,0.0,0.0,0.00828283
1158,0.0,0.0,0.0,0.00646465
1159,0.0,0.0,0.0,0.00545455
1160,0.0,0.0,0.0,0.00606061
1161,0.0,0.0,0.0,0.00639731
1162,0.0,0.0,0.0,0.00505051
1163,0.0,0.0,0.0,0.0037037
1164,0.0,0.0,0.0,0.00555556
1165,0.0,0.0,0.0,0.00555556
1166,0.0,0.0,0.0,0.00505051
1167,0.0,0.0,0.0,0.01010101
1168,0.0,0.0,0.0,0.00909091
1169,0.0,0.0,0.0,0.00909091
1170,0.0,0.0,0.0,0.00909091
1171,0.0,0.0,0.0,0.00909091
1172,0.0,0.0,0.0,0.00909091
1173,0.0,0.0,0.0,0.00909091
1174,0.0,0.0,0.0,0.00909091
1175,0.0,0.0,0.0,0.00909091
1176,0.0,0.0,0.0,0.00909091
1177,0.0,0.0,0.0,0.00909091
1178,0.0,0.0,0.0,0.00808081
1179,0.0,0.0,0.0,0.00808081
1180,0.0,0.0,0.0,0.00707071
1181,0.0,0.0,0.0,0.00606061
1182,0.0,0.0,0.0,0.00606061
1183,0.0,0.0,0.0,0.00505051
1184,0.0,0.0,0.0,0.00505051
1185,0.0,0.0,0.0,0.00505051
1186,0.0,0.0,0.0,0.00505051
1187,0.0,0.0,0.0,0.00505051
1188,0.0,0.0,0.0,0.00505051
1189,0.0,0.0,0.0,0.00505051
1190,0.0,0.0,0.0,0.00505051
1191,0.0,0.0,0.0,0.00505051
1192,0.0,0.0,0.0,0.0040404
1193,0.0,0.0,0.0,0.0030303
1194,0.0,0.0,0.0,0.0010101
1195,0.0,0.0,0.0,0.0
1196,0.0,0.0,0.0,0.0
