nm,Green,Red,NIR1,NIR2
1117,0.0,0.0,0.0,0.04250672
1118,0.0,0.0,0.0,0.04116263
1119,0.0,0.0,0.0,0.04015457
1120,0.0,0.0,0.0,0.03914651
1121,0.0,0.0,0.0,0.03780242
1122,0.0,0.0,0.0,0.03696237
1123,0.0,0.0,0.0,0.0359543
1124,0.0,0.0,0.0,0.03578629
1125,0.0,0.0,0.0,0.03528226
1126,0.0,0.0,0.0,0.03427419
1127,0.0,0.0,0.0,0.03343414
1128,0.0,0.0,0.0,0.03259409
1129,0.0,0.0,0.0,0.03192204
1130,0.0,0.0,0.0,0.03091398
1131,0.0,0.0,0.0,0.03040995
1132,0.0,0.0,0.0,0.0297379
1133,0.0,0.0,0.0,0.02889785
1134,0.0,0.0,0.0,0.0280578
1135,0.0,0.0,0.0,0.02772177
1136,0.0,0.0,0.0,0.02721774
1137,0.0,0.0,0.0,0.02671371
1138,0.0,0.0,0.0,0.02604167
1139,0.0,0.0,0.0,0.02520161
1140,0.0,0.0,0.0,0.02486559
1141,0.0,0.0,0.0,0.02402554
1142,0.0,0.0,0.0,0.02352151
1143,0.0,0.0,0.0,0.02268145
1144,0.0,0.0,0.0,0.0218414
1145,0.0,0.0,0.0,0.02116935
1146,0.0,0.0,0.0,0.02016129
1147,0.0,0.0,0.0,0.01948925
1148,0.0,0.0,0.0,0.01948925
1149,0.0,0.0,0.0,0.01848118
1150,0.0,0.0,0.0,0.01797715
1151,0.0,0.0,0.0,0.01730511
1152,0.0,0.0,0.0,0.01663306
1153,0.0,0.0,0.0,0.015625
1154,0.0,0.0,0.0,0.01444892
1155,0.0,0.0,0.0,0.01327285
1156,0.0,0.0,0.0,0.01159274
1157,0.0,0.0,0.0,0.01041667
1158,0.0,0.0,0.0,0.00907258
1159,0.0,0.0,0.0,0.00705645
1160,0.0,0.0,0.0,0.00537634
1161,0.0,0.0,0.0,0.0046371
1162,0.0,0.0,0.0,0.00262097
1163,0.0,0.0,0.0,0.00100806
1164,0.0,0.0,0.0,0.00025202
1165,0.0,0.0,0.0,0.0
1166,0.0,0.0,0.0,0.0
1167,0.0,0.0,0.0,0.0
