nm,Green,Red,NIR1,NIR2
1114,0.0,0.0,0.0,0.0117865
1115,0.0,0.0,0.0,0.0109446
1116,0.0,0.0,0.0,0.00959758
1117,0.0,0.0,0.0,0.00757703
1118,0.0,0.0,0.0,0.0070719
1119,0.0,0.0,0.0,0.00589325
1120,0.0,0.0,0.0,0.00626368
1121,0.0,0.0,0.0,0.00565752
1122,0.0,0.0,0.0,0.00505136
1123,0.0,0.0,0.0,0.00444519
1124,0.0,0.0,0.0,0.00424314
1125,0.0,0.0,0.0,0.00343492
1126,0.0,0.0,0.0,0.00343492
1127,0.0,0.0,0.0,0.00303081
1128,0.0,0.0,0.0,0.00242465
1129,0.0,0.0,0.0,0.0022226
1130,0.0,0.0,0.0,0.00242465
1131,0.0,0.0,0.0,0.0022226
1132,0.0,0.0,0.0,0.00181849
1133,0.0,0.0,0.0,0.00181849
1134,0.0,0.0,0.0,0.00181849
1135,0.0,0.0,0.0,0.00181849
1136,0.0,0.0,0.0,0.00181849
1137,0.0,0.0,0.0,0.00227311
1138,0.0,0.0,0.0,0.00227311
1139,0.0,0.0,0.0,0.00227311
1140,0.0,0.0,0.0,0.00202054
1141,0.0,0.0,0.0,0.00176797
1142,0.0,0.0,0.0,0.00126284
1143,0.0,0.0,0.0,0.00101027
1144,0.0,0.0,0.0,0.00101027
1145,0.0,0.0,0.0,0.00101027
1146,0.0,0.0,0.0,0.00101027
1147,0.0,0.0,0.0,0.00101027
1148,0.0,0.0,0.0,0.00101027
1149,0.0,0.0,0.0,0.00101027
1150,0.0,0.0,0.0,0.00101027
1151,0.0,0.0,0.0,0.00101027
1152,0.0,0.0,0.0,0.00101027
1153,0.0,0.0,0.0,0.00101027
1154,0.0,0.0,0.0,0.00101027
1155,0.0,0.0,0.0,0.00101027
1156,0.0,0.0,0.0,0.00101027
1157,0.0,0.0,0.0,0.0007577
1158,0.0,0.0,0.0,0.0007577
1159,0.0,0.0,0.0,0.0007577
1160,0.0,0.0,0.0,0.0007577
1161,0.0,0.0,0.0,0.0007577
1162,0.0,0.0,0.0,0.0007577
1163,0.0,0.0,0.0,0.00050514
1164,0.0,0.0,0.0,0.00050514
1165,0.0,0.0,0.0,0.00050514
1166,0.0,0.0,0.0,0.00025257
1167,0.0,0.0,0.0,0.00025257
1168,0.0,0.0,0.0,0.00025257
1169,0.0,0.0,0.0,0.0
1170,0.0,0.0,0.0,0.0
